Producto,Proveedor,Categoria,Unidades Vendidas,Total,Fecha de Venta,Cliente,Departamento,Municipio,Orden
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,421,2552,11/20/2021,Juan Silva,Huehuetenango,Colotenango,1-875674-83-7
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,968,5460,11/27/2021,Ernesto Medina,Huehuetenango,Colotenango,1-933363-32-0
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,438,5271,4/15/2021,Aurora Lopez,Chimaltenango,Tecpan Guatemala,0-905671-04-X
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,262,2879,7/5/2021,Alfredo Flores,Quiche,Uspantan,1-74337-614-6
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,585,1744,2/4/2021,Gloria Molina,Guatemala,Santa Catarina Pinula,1-55793-221-2
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,219,4089,10/31/2021,Luisa Medina,Huehuetenango,Colotenango,1-76012-264-5
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,577,2117,1/31/2021,Julio Pacheco,Alta Verapaz,Coban,1-03-640719-5
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,728,4341,10/10/2021,Luisa Mendoza,Santa Rosa,Barberena,0-02-347050-X
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,870,2789,10/11/2021,Valeria Aguilar,Izabal,El Estor,0-549-96081-3
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,735,4517,9/27/2021,Beatriz Aguilar,Alta Verapaz,Tucuru,1-79764-628-1
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,171,4825,11/7/2021,Andrea Molina,Santa Rosa,San Juan Tecuaco,1-5427-4341-9
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,213,2078,6/3/2021,Simon Perez,Alta Verapaz,Coban,1-4887-1080-5
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,684,6036,3/6/2021,Jose Reyes,Chiquimula,Chiquimula,1-318-12915-X
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,853,6595,11/27/2021,Ignacio Alvarez,San Marcos,San Marcos,1-4664-8396-2
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,309,4170,11/27/2021,Daniel Cabrera,Zacapa,Zacapa,1-275-84634-3
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,847,6411,12/13/2021,Salvador Torres,Retalhuleu,Retalhuleu,0-316-97487-0
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,370,4816,11/24/2021,Sofia Reyes,Solola,Panajachel,0-402-39395-3
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,338,5089,7/13/2021,Estela Salazar,Baja Verapaz,Cubulco,1-71173-797-6
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,413,6925,2/9/2021,Diana Ponce,Zacapa,Zacapa,1-268-36020-1
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,769,6931,2/26/2021,Pilar Molina,Guatemala,Villa Nueva,1-131-47735-9
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,264,4230,3/30/2021,Carmen Vazquez,Chimaltenango,Chimaltenango,1-07-985895-4
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,875,2563,6/7/2021,Pilar Ibarra,Santa Rosa,San Juan Tecuaco,1-4385-0181-1
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,120,7162,7/19/2021,Oscar Rojas,Suchitepequez,San Antonio Suchitepequez,0-01-424273-7
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,922,7866,6/14/2021,Tomas Vega,Totonicapan,Totonicapan,0-9548604-1-1
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,224,2230,3/1/2021,Josefa Vazquez,Solola,Panajachel,1-82600-907-8
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,163,7949,5/2/2021,Martin Diaz,Izabal,Puerto Barrios,1-03-083077-0
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,685,6752,1/30/2021,Valeria Hernandez,Alta Verapaz,Tucuru,1-75472-147-8
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,969,6516,8/25/2021,Ines Medina,El Progreso,Sanarate,0-88599-753-0
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,246,3626,11/18/2021,Ernesto Navarro,Izabal,Puerto Barrios,0-283-35285-X
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,122,6170,9/2/2021,Luisa Garcia,Izabal,El Estor,1-929564-94-5
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,383,2187,9/15/2021,Yolanda Molina,Escuintla,Santa Lucia Cotzumalguapa,0-544-05979-4
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,668,3667,6/22/2021,Cecilia Pacheco,Baja Verapaz,Cubulco,0-631-93371-9
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,322,3347,11/25/2021,Cecilia Espinoza,Totonicapan,San Andres Xecul,1-84631-347-3
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,452,6094,10/28/2021,Cristian Lopez,Quetzaltenango,Quetzaltenango,0-10-590944-0
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,980,4054,9/15/2021,Marcos Ramos,El Progreso,Morazan,1-945517-76-X
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,221,7022,10/16/2021,Andrea Leon,El Progreso,San Antonio La Paz,1-318-33090-4
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,492,4264,9/20/2021,Daniel Campos,Suchitepequez,San Antonio Suchitepequez,0-17-665926-9
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,524,7883,1/30/2021,Mirta Aguilar,Chiquimula,Camotan,0-468-03634-2
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,174,3622,7/5/2021,Ruth Vargas,Suchitepequez,San Antonio Suchitepequez,1-4302-7805-6
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,653,7910,8/28/2021,Julia Vargas,Quetzaltenango,Quetzaltenango,0-7961-1504-4
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,488,1571,6/28/2021,angela Chavez,Jalapa,Jalapa,1-65061-865-4
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,371,4942,11/11/2021,Juan Cortes,Jalapa,San Luis Jilotepeque,0-257-73228-4
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,570,6836,7/1/2021,Monica Torres,Izabal,Los Amates,1-85038-605-6
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,231,1937,6/21/2021,Susana Velasquez,San Marcos,Sibinal,0-372-04921-4
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,870,571,10/26/2021,Francisco Espinoza,Retalhuleu,Nuevo San Carlos,0-610-71455-4
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,688,7081,2/16/2021,Arturo Romero,Suchitepequez,Mazatenango,0-357-37648-X
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,316,7360,2/4/2021,Ana Silva,Zacapa,La Union,0-280-73850-1
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,849,7350,3/23/2021,Eduardo Ibarra,Retalhuleu,Retalhuleu,1-336-60328-3
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,246,4490,5/27/2021,Hugo Espinoza,Solola,San Pedro La Laguna,1-4557-8293-9
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,685,6963,12/26/2021,Sofia Cabrera,Quiche,Chichicastenango,0-8338-5104-7
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,661,1354,7/16/2021,Teresa Ortiz,Jutiapa,Asuncion Mita,0-630-80602-0
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,810,6285,4/15/2021,Aurora Navarro,Santa Rosa,Oratorio,1-05-391587-X
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,502,4564,12/10/2021,Silvia Salazar,Escuintla,Tiquisate,1-297-57237-8
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,534,4204,11/3/2021,Fabiola Ponce,San Marcos,San Pedro Sacatepequez,1-71763-313-7
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,157,3707,7/23/2021,Andrea Ortiz,Chiquimula,Esquipulas,0-430-24401-0
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,533,7248,2/12/2021,Cecilia Torres,Chiquimula,Chiquimula,0-7633-8427-5
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,648,3036,12/16/2021,Emilio Garcia,Izabal,Morales,1-320-03817-4
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,617,5458,4/20/2021,Antonio Alvarez,Escuintla,Palin,0-282-74202-6
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,131,3040,10/16/2021,Simon Garcia,Chimaltenango,Patzun,1-80531-372-X
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,551,525,8/12/2021,Alejandro Vargas,Suchitepequez,Chicacao,1-324-95766-2
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,505,3232,11/14/2021,Aurora Romero,Peten,Sayaxche,0-7646-1643-9
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,609,4604,7/23/2021,Pablo Ortiz,Zacapa,Rio Hondo,0-7784-0171-5
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,783,5625,11/1/2021,Luz Cortes,Chiquimula,Esquipulas,1-57252-694-7
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,857,4215,7/3/2021,Susana Mendoza,Escuintla,Santa Lucia Cotzumalguapa,1-70197-799-0
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,986,5309,10/22/2021,Gabriela Salazar,Chiquimula,Camotan,1-78269-000-X
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,973,6645,9/30/2021,Maria Cortes,El Progreso,San Antonio La Paz,0-88066-052-X
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,360,2550,9/28/2021,Alejandro Flores,Guatemala,Villa Nueva,1-175-06869-1
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,393,5565,4/15/2021,Tomas Perez,Retalhuleu,Retalhuleu,1-4870-8687-3
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,311,6173,8/16/2021,Marcos Guzman,Chiquimula,Chiquimula,0-249-29809-0
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,102,1854,12/29/2021,Juan Rojas,Jutiapa,Jutiapa,1-171-63213-4
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,572,4302,6/19/2021,Isabel Velasquez,Totonicapan,San Cristobal Totonicapan,1-83657-474-6
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,761,2888,6/19/2021,Juan Medina,Peten,Santa Elena,1-62776-887-4
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,382,4075,3/16/2021,Ruth Romero,Chiquimula,Esquipulas,1-86764-761-3
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,821,693,7/20/2021,Monica Espinoza,Suchitepequez,San Antonio Suchitepequez,0-387-36441-2
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,429,1061,8/17/2021,Oscar Salazar,Jutiapa,Agua Blanca,0-479-31006-8
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,866,2935,11/2/2021,Margarita Martinez,Santa Rosa,Santa Maria Ixhuatan,0-442-76185-6
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,766,7331,4/1/2021,Rosa Rivera,El Progreso,Guastatoya,0-402-79204-1
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,589,7488,1/11/2021,Susana Acosta,Quiche,Santo Tomas Chichicastenango,1-70704-493-7
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,567,502,5/27/2021,Olga Leon,Suchitepequez,Mazatenango,1-139-36319-0
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,730,5011,3/18/2021,Sebastian Campos,San Marcos,Sibinal,0-269-27319-0
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,654,4943,4/25/2021,Esperanza Lopez,Chiquimula,Concepcion Las Minas,0-659-46139-0
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,293,4609,10/8/2021,Fabiola Vega,Chiquimula,Chiquimula,0-267-49390-8
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,455,999,2/9/2021,Alejandro Leon,Jalapa,San Pedro Pinula,1-326-66491-3
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,355,7805,7/28/2021,Veronica Vargas,Jutiapa,Santa Catarina Mita,1-106-07081-X
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,686,5354,5/16/2021,Julia Guerrero,Quetzaltenango,Salcaja,1-295-40465-6
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,939,1781,1/28/2021,Marcos Cabrera,Jutiapa,Jutiapa,1-05-704733-3
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,818,600,11/24/2021,Paola Ponce,Chimaltenango,San Martin Jilotepeque,0-03-038961-5
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,493,3770,9/8/2021,Paola Sanchez,Baja Verapaz,Cubulco,1-7338754-8-4
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,541,3093,11/10/2021,Alejandra Romero,Solola,San Pedro La Laguna,1-917933-68-1
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,650,1669,8/24/2021,Gabriel Diaz,Zacapa,Zacapa,0-390-08886-2
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,187,7515,1/7/2021,angela Ramirez,Izabal,Puerto Barrios,1-204-43193-0
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,968,3139,3/21/2021,Sandra Romero,Quiche,Santo Tomas Chichicastenango,0-322-68469-2
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,754,1889,10/24/2021,Roberto Rodriguez,Alta Verapaz,Coban,0-86213-668-7
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,261,1428,4/11/2021,Carlos Castro,Izabal,Puerto Barrios,0-05-225471-2
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,948,3472,12/19/2021,Cecilia Flores,El Progreso,San Agustin Acasaguastlan,0-88455-229-2
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,329,7594,6/9/2021,Elena Morales,Solola,Solola,0-943852-68-4
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,376,4646,4/12/2021,Gloria Soto,Santa Rosa,Santa Maria Ixhuatan,0-334-11847-6
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,820,2049,3/8/2021,Adrian Morales,Quiche,Uspantan,1-213-83279-9
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,616,4326,4/1/2021,Roberto Navarro,Quetzaltenango,Olintepeque,1-4179-8090-7
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,732,3537,11/15/2021,Tomas Reyes,Retalhuleu,San Felipe,1-00-062437-4
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,584,2849,11/21/2021,Estela Ortiz,Peten,Poptun,0-278-98240-9
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,607,6301,6/12/2021,Juan Castro,Sacatepequez,Jocotenango,1-07-690748-2
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,192,4432,10/20/2021,Rosa Guerrero,Totonicapan,Totonicapan,1-135-98319-4
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,627,2736,1/11/2021,Daniel Rivera,San Marcos,Concepcion Tutuapa,1-04-302549-9
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,175,6466,1/24/2021,Manuel Paredes,Santa Rosa,Santa Maria Ixhuatan,0-8211-5134-7
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,922,1536,10/28/2021,Marcela Aguilar,Peten,Santa Elena,1-73070-819-6
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,613,2480,8/24/2021,Beatriz Garcia,Escuintla,Palin,0-07-004616-6
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,613,1455,12/30/2021,Daniel Castillo,San Marcos,Sibinal,0-08-212462-0
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,340,2666,2/14/2021,Antonio Gonzalez,Sacatepequez,Ciudad Vieja,0-04-794741-1
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,924,6554,10/2/2021,Rafael Aguilar,Solola,San Pedro La Laguna,1-81033-049-1
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,984,1543,12/11/2021,Julia Hernandez,Suchitepequez,Chicacao,1-136-44081-X
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,718,4463,7/31/2021,Cristian Gonzalez,Sacatepequez,Antigua Guatemala,1-4400-2383-2
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,987,6892,3/30/2021,Miguel Leon,Guatemala,Guatemala City,1-04-289833-2
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,751,3987,1/31/2021,Teresa Guzman,Jutiapa,Santa Catarina Mita,0-14-584481-1
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,357,2411,2/6/2021,Enrique Velasquez,Huehuetenango,San Pedro Necta,1-123-32250-3
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,193,6082,8/29/2021,Enrique Lopez,Escuintla,Escuintla,0-7299-5820-5
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,993,3554,5/23/2021,Marcela Gomez,Jalapa,Mataquescuintla,0-8048-8741-1
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,116,3876,3/18/2021,Miguel Leon,Sacatepequez,Pastores,1-58132-188-0
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,510,7651,9/7/2021,Carlos Flores,Suchitepequez,Chicacao,0-9808171-4-5
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,496,3874,5/11/2021,Esteban Ponce,Izabal,Los Amates,0-17-311345-1
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,452,7536,9/30/2021,Manuel Morales,Zacapa,Zacapa,1-5070-0764-7
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,283,7819,7/28/2021,Salvador Vega,Santa Rosa,Cuilapa,1-02-984695-2
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,814,1030,3/13/2021,Felipe Castillo,Sacatepequez,Pastores,0-401-70309-6
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,238,5929,3/24/2021,Oscar Soto,Guatemala,Villa Nueva,0-295-38399-2
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,657,6653,6/22/2021,Ruth Ortiz,Quetzaltenango,San Carlos Sija,0-397-30754-3
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,677,2135,2/19/2021,Paola Martinez,Alta Verapaz,Santa Cruz Verapaz,1-4392-3636-4
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,288,6873,11/2/2021,Ricardo Alvarez,Baja Verapaz,Rabinal,0-9793128-6-8
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,992,2184,3/17/2021,Sofia Rivera,Suchitepequez,San Bernardino,1-4859-6974-3
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,284,3369,11/23/2021,Gabriel Gomez,Chimaltenango,Chimaltenango,1-271-02947-2
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,672,819,3/20/2021,Diana Chavez,San Marcos,San Marcos,1-65710-827-9
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,223,7637,7/25/2021,Felipe Espinoza,Retalhuleu,Nuevo San Carlos,0-466-26779-7
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,355,648,2/23/2021,Esperanza Leon,Solola,San Lucas Toliman,1-77413-004-1
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,380,1232,8/17/2021,Miguel Vazquez,Peten,San Benito,1-58006-704-2
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,217,7731,10/26/2021,Gabriel Leon,Escuintla,Escuintla,1-134-08956-2
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,319,5115,6/1/2021,Ignacio Ortiz,Santa Rosa,Cuilapa,1-5055-3380-5
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,579,4720,7/16/2021,Carlos Salazar,Baja Verapaz,Rabinal,1-09-494132-8
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,837,6019,6/26/2021,Julia Guerrero,Chiquimula,Esquipulas,1-5075-2316-5
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,564,2431,5/18/2021,Natalia Rojas,Quiche,Chichicastenango,1-108-00321-4
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,247,7675,8/16/2021,Susana Cortes,San Marcos,San Marcos,0-14-769499-X
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,865,2038,10/8/2021,Hugo Medina,Baja Verapaz,Rabinal,1-5144-2923-3
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,392,7868,8/22/2021,Juan Diaz,Escuintla,Santa Lucia Cotzumalguapa,1-66893-026-9
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,954,7882,10/14/2021,Tomas Guzman,Alta Verapaz,San Cristabal Verapaz,0-05-557255-3
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,379,1627,9/25/2021,Sofia Alvarez,San Marcos,Sibinal,0-407-82038-8
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,246,639,8/21/2021,Jorge Chavez,Jalapa,San Luis Jilotepeque,1-62979-868-1
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,498,7541,11/21/2021,Juana Reyes,Izabal,El Estor,1-923951-27-0
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,495,2198,7/26/2021,Isabel Chavez,Alta Verapaz,San Cristabal Verapaz,0-513-41279-4
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,781,7129,2/15/2021,Andres Medina,Izabal,Morales,0-9556313-3-5
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,536,3801,11/20/2021,Natalia Jimenez,Izabal,Livingston,1-9803-0462-9
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,537,7328,1/20/2021,Mirta Guzman,Santa Rosa,Cuilapa,1-949083-43-8
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,444,7049,12/16/2021,Elena Silva,San Marcos,San Pedro Sacatepequez,1-998561-85-2
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,224,1829,12/4/2021,Simon Ibarra,Guatemala,Mixco,1-59069-664-6
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,650,651,5/5/2021,Alejandra Guerrero,Guatemala,San Miguel Petapa,1-956010-69-6
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,340,5435,3/20/2021,Ines Rojas,Totonicapan,Momostenango,0-15-778968-3
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,143,6593,9/10/2021,Diego Garcia,Escuintla,Escuintla,0-7677-3417-3
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,621,1158,8/1/2021,Javier Ramos,San Marcos,Concepcion Tutuapa,0-7342-4944-6
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,571,7933,11/23/2021,Monica Lopez,Izabal,Los Amates,1-176-66701-7
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,126,3571,5/28/2021,Cecilia Medina,Alta Verapaz,Tactic,1-77728-351-5
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,392,3682,2/28/2021,Pedro Soto,Chiquimula,Concepcion Las Minas,1-378-01090-6
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,358,3231,2/23/2021,Susana Lopez,Quiche,Uspantan,0-348-40913-3
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,638,2565,6/20/2021,Fernando Ponce,Zacapa,Gualan,1-4042-5880-9
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,569,7432,10/21/2021,Martin Martinez,Quiche,Santo Tomas Chichicastenango,0-270-30633-1
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,857,5072,1/11/2021,Gabriel Vega,Jutiapa,El Progreso,1-5372-9099-1
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,945,2716,7/10/2021,Alonso Sanchez,Solola,San Juan La Laguna,0-349-08244-8
