Producto,Proveedor,Categoria,Unidades Vendidas,Total,Fecha de Venta,Cliente,Departamento,Municipio,Orden
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,709,3282,5/26/2020,Andres Ponce,Chiquimula,Camotan,1-65317-340-8
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,238,1962,7/2/2020,Gabriela Guzman,Guatemala,Mixco,1-4309-7665-9
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,419,3025,9/28/2020,Valeria Cabrera,Chimaltenango,Chimaltenango,1-143-18463-7
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,639,2296,9/11/2020,Natalia Jimenez,Escuintla,La Gomera,1-4542-7709-2
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,866,6935,7/11/2020,Juan Navarro,Jutiapa,Asuncion Mita,0-7278-1377-3
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,944,4378,9/6/2020,Juan Alvarez,Jutiapa,Santa Catarina Mita,1-890061-26-3
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,793,3148,4/13/2020,Isabel Ramirez,Jutiapa,Jutiapa,1-4774-3182-9
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,948,7923,11/1/2020,Sebastian Lopez,Suchitepequez,Mazatenango,1-03-362919-7
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,480,2787,8/13/2020,Andrea Ponce,Huehuetenango,La Democracia,1-140-46467-1
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,479,1448,3/9/2020,Diego Navarro,Jutiapa,Agua Blanca,1-66794-466-5
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,277,7881,4/11/2020,Gabriela Paredes,Santa Rosa,Cuilapa,0-210-28589-3
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,437,5085,11/17/2020,Francisco Silva,Quetzaltenango,San Carlos Sija,0-01-461965-2
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,376,963,12/19/2020,Beatriz Ibarra,Baja Verapaz,Salama,0-7980-0863-6
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,649,2712,6/9/2020,Arturo Rojas,Sacatepequez,Jocotenango,1-170-87906-3
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,162,1250,5/16/2020,Paola Rivera,Santa Rosa,Barberena,1-60345-855-7
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,364,1654,3/4/2020,Alonso Aguilar,Retalhuleu,Retalhuleu,1-346-67523-6
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,860,7502,7/8/2020,Ana Ortiz,Jalapa,San Luis Jilotepeque,1-173-12709-7
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,632,5509,4/9/2020,Pedro Reyes,Jalapa,San Pedro Pinula,0-04-648824-3
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,992,6064,7/28/2020,Fernando Ibarra,El Progreso,Morazan,1-4660-3178-6
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,730,6098,3/7/2020,Paola Gomez,Chimaltenango,Chimaltenango,1-9738-2203-2
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,498,3374,4/20/2020,Hugo Vazquez,Izabal,Los Amates,1-5251-3696-8
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,908,3479,5/1/2020,Yolanda Sanchez,Guatemala,Guatemala City,0-551-67083-5
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,368,4774,6/27/2020,Andres Perez,Alta Verapaz,Tactic,0-323-69051-3
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,431,3281,12/13/2020,Esperanza Flores,Quiche,Santo Tomas Chichicastenango,0-14-965022-1
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,534,2413,10/8/2020,Isabel Paredes,Santa Rosa,Oratorio,0-549-86748-1
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,490,1346,9/3/2020,Juana Hernandez,Baja Verapaz,Rabinal,0-563-16063-2
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,872,5910,9/22/2020,Pilar Leon,Santa Rosa,Barberena,1-876088-34-6
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,678,7895,6/23/2020,Elena Molina,Totonicapan,San Andres Xecul,1-07-004296-X
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,452,2378,3/10/2020,Esteban Salazar,Alta Verapaz,San Cristabal Verapaz,1-06-276341-6
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,192,1063,5/19/2020,Cecilia Vega,Escuintla,Palin,1-55399-573-2
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,799,752,1/20/2020,Raul Salazar,Quiche,Nebaj,0-7405-8688-2
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,714,1848,6/25/2020,Carlos Guzman,Escuintla,La Gomera,1-123-17767-8
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,510,7229,3/2/2020,Felipe Velasquez,Totonicapan,San Cristobal Totonicapan,0-687-17157-1
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,774,1706,6/26/2020,Raul Flores,Baja Verapaz,Purulha,1-59802-885-5
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,628,6057,3/27/2020,Sergio Rojas,Huehuetenango,Huehuetenango,0-666-16867-9
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,440,1915,3/31/2020,Oscar Fernandez,Guatemala,San Miguel Petapa,1-948155-75-3
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,239,6747,12/4/2020,Cecilia Diaz,San Marcos,San Marcos,1-4733-0197-1
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,613,4651,4/21/2020,Fernando Castro,Retalhuleu,Nuevo San Carlos,1-4455-3832-6
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,207,5767,7/6/2020,Rafael Reyes,Quetzaltenango,San Carlos Sija,1-08-251219-2
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,589,2800,9/25/2020,Marcelo Ponce,Alta Verapaz,Tactic,0-7877-1828-9
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,317,4348,10/15/2020,Felipe Fernandez,Chiquimula,Concepcion Las Minas,1-4814-6451-5
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,633,4650,12/11/2020,angela Hernandez,Solola,Solola,1-57103-865-5
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,863,1591,12/11/2020,Raul Mendoza,Quetzaltenango,Olintepeque,0-510-72459-0
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,105,2674,9/25/2020,Marcela Campos,Santa Rosa,Oratorio,0-429-80908-5
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,963,1938,10/16/2020,Elena Navarro,Guatemala,Mixco,0-00-250787-0
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,541,5765,4/19/2020,Oscar Cruz,El Progreso,San Agustin Acasaguastlan,1-990532-16-0
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,460,4059,11/24/2020,Mirta Romero,Sacatepequez,Ciudad Vieja,1-64517-150-7
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,913,1240,10/1/2020,Andres Velasquez,San Marcos,Tejutla,0-642-07261-2
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,213,3458,3/22/2020,Roberto Perez,Escuintla,Santa Lucia Cotzumalguapa,1-287-62166-X
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,149,966,11/2/2020,Emilio Acosta,Huehuetenango,Colotenango,1-388-51195-9
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,730,3235,8/21/2020,Esperanza Silva,Chiquimula,Esquipulas,0-571-72802-2
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,929,3530,4/2/2020,Mirta Morales,San Marcos,San Pedro Sacatepequez,1-220-59589-6
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,394,3463,1/12/2020,Daniel Chavez,Alta Verapaz,San Cristabal Verapaz,1-65195-780-0
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,970,3986,4/12/2020,Gustavo Rojas,Guatemala,Villa Nueva,1-06-827015-2
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,284,6072,12/14/2020,angela Acosta,San Marcos,Sibinal,0-05-820765-1
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,825,1341,12/27/2020,Ana Velasquez,Jalapa,Monjas,0-89706-435-6
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,929,1818,9/10/2020,Raquel Castro,Alta Verapaz,San Cristabal Verapaz,1-276-50743-7
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,763,6219,12/7/2020,Andres Leon,San Marcos,Concepcion Tutuapa,0-315-38781-5
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,703,571,12/24/2020,Javier Garcia,Zacapa,La Union,0-8199-7834-5
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,294,1406,2/6/2020,Valeria Cortes,San Marcos,Concepcion Tutuapa,1-74840-909-3
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,699,3137,3/30/2020,Adrian Ortiz,Jalapa,Jalapa,1-5229-1271-1
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,732,6240,6/24/2020,Veronica Guerrero,Huehuetenango,Colotenango,0-05-947937-X
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,611,7872,7/22/2020,Alejandra Mendoza,Guatemala,Santa Catarina Pinula,1-04-184876-5
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,349,3054,3/17/2020,Marcelo Navarro,Jalapa,Monjas,0-419-87131-4
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,272,5228,5/3/2020,Salvador Torres,Chimaltenango,Tecpan Guatemala,1-304-29372-6
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,165,5274,10/1/2020,Aurora Acosta,Alta Verapaz,Tucuru,1-08-386439-4
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,335,5156,12/1/2020,Enrique Ibarra,Quiche,Santo Tomas Chichicastenango,0-7917-5236-4
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,675,5888,10/30/2020,Ramon Cabrera,Izabal,Los Amates,1-990264-54-9
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,389,5696,7/6/2020,Ignacio Campos,Retalhuleu,Nuevo San Carlos,1-923904-15-9
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,243,6978,8/16/2020,Rosario Torres,Zacapa,Teculutan,0-674-63392-X
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,395,5921,7/4/2020,Paola Cruz,Santa Rosa,Barberena,0-938073-75-3
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,327,5389,2/11/2020,Paola Cortes,Jutiapa,Asuncion Mita,0-9952482-7-3
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,905,7481,7/7/2020,Jorge Cabrera,Peten,Santa Elena,1-4339-9111-X
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,342,4018,3/15/2020,Jorge Salazar,Suchitepequez,San Antonio Suchitepequez,1-80656-025-9
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,689,3815,5/9/2020,Ricardo Guerrero,Totonicapan,Totonicapan,1-01-963021-3
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,209,1391,10/20/2020,Jorge Cruz,El Progreso,Sanarate,0-657-45240-8
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,176,7553,2/6/2020,Oscar Ramos,Jalapa,San Pedro Pinula,0-293-76834-X
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,853,1132,11/7/2020,angela Silva,Chimaltenango,San Martin Jilotepeque,1-07-900715-6
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,359,2907,5/10/2020,Hugo Ramos,Huehuetenango,La Democracia,0-625-18531-5
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,954,3076,8/12/2020,Olga Gomez,Baja Verapaz,Rabinal,1-4220-1070-8
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,725,2453,2/23/2020,Andrea Ortiz,San Marcos,San Marcos,0-05-546424-6
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,902,7462,4/1/2020,Ignacio Jimenez,Jalapa,San Luis Jilotepeque,0-547-76676-9
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,574,5837,4/26/2020,Sebastian Castro,Suchitepequez,Patulul,0-532-00536-8
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,883,970,10/28/2020,Raul Pacheco,Guatemala,Santa Catarina Pinula,0-15-195179-9
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,440,3704,2/15/2020,Juana Chavez,Alta Verapaz,San Cristabal Verapaz,1-124-49539-8
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,265,5469,2/4/2020,Alejandra Pacheco,Santa Rosa,Santa Maria Ixhuatan,1-971375-60-8
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,893,3015,1/5/2020,Carolina Perez,Baja Verapaz,Rabinal,1-83730-868-3
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,360,4090,10/31/2020,Ignacio Cruz,Retalhuleu,San Sebastian,0-423-70210-6
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,948,7604,12/11/2020,Emilio Ibarra,San Marcos,San Marcos,1-889809-52-7
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,703,1667,12/3/2020,Teresa Castro,Chimaltenango,Comalapa,0-7634-3074-9
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,817,4877,2/13/2020,Yolanda Pacheco,Jalapa,Monjas,1-5127-5544-3
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,156,6630,1/25/2020,Felipe Acosta,Jutiapa,Jutiapa,0-16-747026-4
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,312,1488,1/11/2020,Monica Flores,Totonicapan,San Cristobal Totonicapan,0-15-425928-4
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,235,4714,3/31/2020,Alejandro Guerrero,El Progreso,Sanarate,1-55315-814-8
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,360,4545,3/19/2020,Margarita Castillo,Suchitepequez,Mazatenango,0-00-435320-X
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,176,2125,2/23/2020,Rosa Pacheco,Quetzaltenango,Cantel,0-670-23730-2
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,120,3203,7/12/2020,Veronica Romero,Solola,Solola,1-78058-021-5
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,131,2331,8/3/2020,Gloria Gomez,Huehuetenango,San Pedro Necta,1-67848-458-X
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,323,7627,11/25/2020,Cristian Diaz,Huehuetenango,San Pedro Necta,0-14-121502-X
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,390,2445,1/9/2020,Esperanza Morales,Alta Verapaz,Tactic,1-967989-88-5
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,112,4034,6/19/2020,Samuel Paredes,Guatemala,Santa Catarina Pinula,0-426-64472-7
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,586,3727,7/25/2020,Andrea Ibarra,El Progreso,San Antonio La Paz,0-469-15937-5
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,621,2128,11/22/2020,Ignacio Ponce,El Progreso,Morazan,1-83399-289-X
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,278,946,5/12/2020,Adriana Molina,Huehuetenango,San Juan Atitan,1-08-531783-8
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,423,6470,7/5/2020,Pilar Molina,Peten,Poptun,1-363-87177-3
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,660,7669,2/1/2020,Javier Acosta,Jalapa,San Luis Jilotepeque,1-878732-91-9
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,649,2237,6/25/2020,Esteban Torres,Zacapa,Zacapa,1-210-90141-2
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,810,5573,7/17/2020,Emilio Medina,Chiquimula,San Jose La Arada,1-385-28512-5
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,776,6110,12/24/2020,Gloria Vazquez,El Progreso,San Antonio La Paz,0-225-78689-3
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,717,6037,8/13/2020,Ignacio Jimenez,San Marcos,Concepcion Tutuapa,1-01-982316-X
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,960,694,7/4/2020,Pedro Espinoza,Baja Verapaz,San Jeronimo,0-917395-14-X
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,798,2659,2/11/2020,Valeria Espinoza,Chimaltenango,Comalapa,0-221-50944-5
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,940,5989,7/27/2020,Diego Pacheco,Alta Verapaz,San Cristabal Verapaz,1-64122-062-7
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,890,7756,3/16/2020,Silvia Aguilar,Chimaltenango,Tecpan Guatemala,0-9790863-0-2
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,806,6028,6/3/2020,Mario Ibarra,Sacatepequez,Sumpango,0-568-64825-0
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,362,4085,12/11/2020,Marcela Espinoza,Santa Rosa,Oratorio,1-4918-2098-5
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,448,2779,12/27/2020,Jorge Medina,Jutiapa,Asuncion Mita,0-493-55664-8
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,373,4664,5/23/2020,Aurora Chavez,Quetzaltenango,Salcaja,1-9830-7920-0
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,305,1321,8/7/2020,Felipe Alvarez,Escuintla,Tiquisate,0-325-19094-1
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,309,1907,2/10/2020,Gabriela Castillo,Jutiapa,Santa Catarina Mita,1-962169-15-4
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,867,7237,4/22/2020,Valeria Alvarez,Baja Verapaz,Rabinal,0-944180-72-8
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,299,2566,3/31/2020,Estela Perez,Alta Verapaz,Coban,0-86387-075-9
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,875,2702,5/4/2020,Vicente Campos,Santa Rosa,Cuilapa,0-01-322358-5
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,432,5092,2/26/2020,Gabriela Diaz,Peten,Sayaxche,0-678-83096-7
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,262,5591,12/6/2020,Veronica Leon,Guatemala,Guatemala City,1-965938-24-8
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,586,5084,5/15/2020,Roberto Rodriguez,Escuintla,Santa Lucia Cotzumalguapa,0-285-13159-1
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,401,6605,1/8/2020,Diego Torres,Jutiapa,El Progreso,1-285-64510-3
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,877,4361,9/23/2020,Adriana Lopez,Santa Rosa,Barberena,0-510-23634-0
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,589,2822,8/18/2020,Tomas Rojas,Jutiapa,Asuncion Mita,1-71476-979-8
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,674,4977,5/13/2020,Andres Sanchez,Guatemala,Santa Catarina Pinula,1-948855-82-8
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,544,1548,3/26/2020,Adriana Ibarra,Escuintla,Santa Lucia Cotzumalguapa,0-87721-628-2
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,970,4850,6/6/2020,Valeria Acosta,Zacapa,Teculutan,0-515-05867-X
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,668,1075,2/19/2020,Alonso Romero,Santa Rosa,Oratorio,0-7399-1324-7
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,383,5073,4/14/2020,Pablo Navarro,Escuintla,Tiquisate,1-73009-761-8
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,768,5465,9/2/2020,Hugo Molina,Quiche,Chichicastenango,0-425-39366-6
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,184,3590,4/7/2020,Lucia Cabrera,Guatemala,Villa Nueva,0-03-158110-2
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,703,2587,5/21/2020,Salvador Morales,Chiquimula,Concepcion Las Minas,0-06-713084-4
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,928,6492,11/25/2020,Miguel Martinez,Totonicapan,San Cristobal Totonicapan,1-4224-8651-6
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,601,6147,10/25/2020,Alfredo Alvarez,Izabal,Puerto Barrios,0-902624-91-1
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,528,4793,1/28/2020,Hugo Perez,Escuintla,La Gomera,1-65601-064-X
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,804,1707,11/23/2020,Samuel Acosta,Zacapa,Rio Hondo,1-65507-509-8
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,775,1601,6/6/2020,Julio Reyes,Baja Verapaz,Purulha,1-05-377062-6
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,887,1522,7/5/2020,angela Mendoza,Guatemala,Mixco,0-441-87891-1
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,467,2444,4/14/2020,Juan Vega,Escuintla,Palin,0-16-519294-1
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,733,2937,8/8/2020,Eduardo Molina,Chimaltenango,Tecpan Guatemala,0-7090-8405-6
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,245,3920,12/13/2020,Ines Campos,Zacapa,Zacapa,1-877117-91-9
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,767,2075,10/3/2020,Silvia Fernandez,Jalapa,Monjas,0-518-65220-3
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,662,7946,12/24/2020,Carolina Medina,Santa Rosa,Santa Maria Ixhuatan,0-353-91984-5
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,994,7094,11/24/2020,Vicente Acosta,Sacatepequez,Antigua Guatemala,1-4380-6802-6
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,405,7860,5/15/2020,Gloria Cruz,Chimaltenango,Chimaltenango,1-4433-0961-3
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,788,2525,2/23/2020,Lorena Ponce,Zacapa,Gualan,0-06-207313-3
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,137,3561,9/12/2020,Daniel Paredes,Totonicapan,Momostenango,1-5372-2576-6
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,190,706,3/6/2020,Juan Ortiz,Escuintla,La Gomera,0-660-88323-6
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,933,7204,2/21/2020,Maria Sanchez,Quiche,Uspantan,0-9906242-3-4
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,671,2835,8/25/2020,Teresa Velasquez,Quiche,Chichicastenango,1-78008-043-3
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,365,3978,12/8/2020,Juana Garcia,Santa Rosa,Santa Maria Ixhuatan,0-473-88401-1
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,568,6353,4/30/2020,Fernando Espinoza,Suchitepequez,San Bernardino,1-86434-036-3
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,458,5331,1/16/2020,Juana Sanchez,Chimaltenango,Tecpan Guatemala,1-156-24110-3
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,790,1773,7/5/2020,Rosario Aguilar,Chimaltenango,San Martin Jilotepeque,0-8244-0547-1
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,293,5268,10/15/2020,Natalia Rodriguez,Peten,Santa Elena,1-62952-090-X
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,731,2750,10/21/2020,Lucia Martinez,San Marcos,Tejutla,0-560-05979-5
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,896,5727,12/25/2020,Fabiola Ortiz,Jutiapa,Agua Blanca,1-76526-575-4
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,673,1228,9/14/2020,Eduardo Vazquez,Santa Rosa,Santa Maria Ixhuatan,0-625-56844-3
