Producto,Proveedor,Categoria,Unidades Vendidas,Total,Fecha de Venta,Cliente,Departamento,Municipio,Orden
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,503,3533,4/19/2022,Raquel Cortes,Baja Verapaz,San Jeronimo,0-03-912379-0
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,143,2446,6/8/2022,Diego Reyes,Alta Verapaz,Tucuru,1-4617-9194-4
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,868,6819,1/16/2022,Luisa Pacheco,Retalhuleu,Nuevo San Carlos,1-197-96144-5
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,402,2035,9/27/2022,Teresa Cruz,Retalhuleu,Nuevo San Carlos,0-9976781-9-4
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,869,4365,3/1/2022,Ramon Vega,Guatemala,Guatemala City,1-77127-259-7
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,726,6101,12/12/2022,Sofia Perez,Santa Rosa,Barberena,1-66839-179-1
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,860,6152,11/12/2022,Adrian Ortiz,Quetzaltenango,Cantel,0-656-86270-X
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,272,2217,10/29/2022,Cristian Velasquez,Santa Rosa,Santa Maria Ixhuatan,0-665-57896-2
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,189,2688,10/11/2022,Rosario Acosta,Izabal,Los Amates,1-329-57458-3
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,547,7851,4/6/2022,Ramon Garcia,Baja Verapaz,Salama,1-4823-2467-9
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,398,6987,8/10/2022,Alejandro Cabrera,Sacatepequez,Ciudad Vieja,0-486-05406-3
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,961,615,7/8/2022,Oscar Cruz,Escuintla,La Gomera,1-218-39150-2
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,911,3183,4/1/2022,Luisa Soto,Chiquimula,Camotan,0-294-83911-9
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,647,6663,10/9/2022,Gustavo Lopez,El Progreso,Guastatoya,0-13-933587-0
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,377,6117,9/30/2022,Fernando Molina,Sacatepequez,Antigua Guatemala,0-548-66667-9
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,840,1761,5/5/2022,Sergio Silva,Jalapa,Mataquescuintla,0-531-27406-3
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,855,5829,7/21/2022,Margarita Cruz,San Marcos,Concepcion Tutuapa,1-81425-473-0
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,561,7275,10/10/2022,Samuel Fernandez,Alta Verapaz,Tucuru,0-353-81421-0
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,378,7735,4/21/2022,Natalia Acosta,Jutiapa,Asuncion Mita,0-468-53226-9
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,722,4722,3/23/2022,Yolanda Perez,Quiche,Nebaj,1-81090-959-7
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,143,2413,5/15/2022,Juan Alvarez,Chimaltenango,Chimaltenango,1-06-963380-1
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,232,7605,11/14/2022,Lucia Pacheco,Sacatepequez,Pastores,0-05-672086-6
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,655,1536,5/15/2022,Maria Molina,Chiquimula,Concepcion Las Minas,0-585-88948-1
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,202,2245,2/15/2022,Valeria Lopez,Retalhuleu,Nuevo San Carlos,0-7084-9254-1
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,258,7771,4/30/2022,Luisa Ibarra,Baja Verapaz,Purulha,1-9836-2064-5
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,104,7105,6/28/2022,Vicente Salazar,Chiquimula,Chiquimula,1-212-86254-6
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,187,7596,11/19/2022,Carolina Medina,Solola,San Lucas Toliman,0-8224-8597-4
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,609,6646,9/26/2022,Juana Gomez,Chiquimula,Chiquimula,0-635-33994-3
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,674,6691,11/21/2022,Ismael Chavez,Huehuetenango,Colotenango,0-87365-973-2
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,379,7372,11/26/2022,Jorge Ortiz,Quetzaltenango,Salcaja,0-240-48293-X
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,469,4367,2/28/2022,Fernando Gonzalez,Baja Verapaz,Rabinal,0-04-060548-5
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,800,1898,5/30/2022,Emilio Aguilar,Quiche,Chichicastenango,1-62977-059-0
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,304,7394,10/14/2022,Juana Cortes,Suchitepequez,San Antonio Suchitepequez,0-7896-5776-7
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,151,5226,8/7/2022,Rosario Cortes,Chimaltenango,Tecpan Guatemala,1-59637-614-7
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,493,7736,11/25/2022,Jorge Guzman,Suchitepequez,Mazatenango,0-332-34807-5
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,483,2178,12/12/2022,Julia Leon,Santa Rosa,Oratorio,1-4105-3446-4
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,771,601,5/30/2022,Beatriz Ramos,Jutiapa,Santa Catarina Mita,0-04-000971-8
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,451,860,4/22/2022,Sebastian Morales,Suchitepequez,Patulul,1-71476-493-1
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,149,2774,2/7/2022,Hugo Soto,Retalhuleu,Retalhuleu,1-64990-449-5
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,196,1104,8/29/2022,Sergio Morales,Jalapa,Monjas,1-68831-764-3
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,277,6172,10/7/2022,Esteban Reyes,Santa Rosa,San Juan Tecuaco,0-316-43455-8
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,271,2673,5/19/2022,Carmen Guzman,Jalapa,San Luis Jilotepeque,1-918238-76-6
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,163,4437,2/21/2022,Silvia Navarro,Escuintla,Escuintla,1-140-30653-7
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,837,6254,4/18/2022,Beatriz Gonzalez,Suchitepequez,Mazatenango,1-317-96087-4
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,795,7817,9/12/2022,Diego Mendoza,Chiquimula,Camotan,1-4996-8783-4
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,458,1346,8/16/2022,Miguel Rojas,Totonicapan,San Cristobal Totonicapan,0-89288-732-X
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,417,615,1/25/2022,Jorge Flores,Jalapa,Jalapa,0-672-49236-9
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,324,7120,12/7/2022,Laura Perez,Zacapa,Zacapa,1-365-28149-3
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,822,4711,3/29/2022,Aurora Mendoza,Santa Rosa,Oratorio,1-75371-143-6
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,360,7486,1/11/2022,Jorge Molina,Baja Verapaz,Cubulco,1-4572-1808-9
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,120,1300,6/9/2022,Carolina Guerrero,Quiche,Chichicastenango,1-398-51437-3
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,227,765,1/28/2022,Francisco Aguilar,Sacatepequez,Antigua Guatemala,0-7932-9874-1
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,588,7570,10/5/2022,Gabriel Ramos,Totonicapan,San Bartolo,1-397-85383-2
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,925,6804,1/11/2022,Julia Gonzalez,Baja Verapaz,Purulha,0-05-379300-5
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,945,1935,12/7/2022,Andres Paredes,El Progreso,San Agustin Acasaguastlan,1-213-09201-9
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,970,6041,11/5/2022,Carlos Guerrero,Baja Verapaz,San Jeronimo,1-62370-873-7
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,471,2555,3/8/2022,Raul Paredes,Retalhuleu,Nuevo San Carlos,1-282-94014-7
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,310,2237,10/12/2022,Natalia Guerrero,Totonicapan,Totonicapan,1-4089-2096-4
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,471,3648,8/13/2022,Adrian Gonzalez,Retalhuleu,San Sebastian,1-65220-998-0
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,591,6098,2/9/2022,Alejandra Romero,Santa Rosa,San Juan Tecuaco,0-438-91465-1
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,179,7055,4/12/2022,Cecilia Rivera,Chiquimula,Chiquimula,1-895053-23-4
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,986,3159,4/20/2022,Rafael Garcia,Zacapa,Teculutan,0-479-85288-X
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,947,2955,11/4/2022,Simon Espinoza,El Progreso,San Antonio La Paz,1-912827-91-3
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,516,4458,8/24/2022,Pilar Gomez,Baja Verapaz,Salama,1-930868-09-X
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,971,6631,10/10/2022,Salvador Romero,Chiquimula,Chiquimula,0-288-15489-4
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,477,6639,3/7/2022,Esteban Mendoza,Retalhuleu,Nuevo San Carlos,0-9770133-1-6
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,497,2217,6/11/2022,Alejandra Molina,Suchitepequez,Chicacao,1-894832-75-2
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,179,1197,12/19/2022,Adriana Gomez,San Marcos,Sibinal,1-385-36139-5
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,366,4629,4/16/2022,Tomas Gomez,Alta Verapaz,San Cristabal Verapaz,1-7320109-7-8
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,591,5243,2/23/2022,Andres Espinoza,Retalhuleu,Champerico,0-296-97209-6
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,354,6594,3/10/2022,Luisa Pacheco,Sacatepequez,Sumpango,0-7877-0636-1
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,747,1571,9/19/2022,Paola Medina,San Marcos,San Marcos,1-396-72485-0
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,494,2575,7/21/2022,Javier Paredes,Escuintla,Santa Lucia Cotzumalguapa,0-07-738937-9
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,851,4436,4/15/2022,Sofia Morales,Jutiapa,Jutiapa,1-06-329339-1
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,358,2082,9/8/2022,Maria Rodriguez,Baja Verapaz,Rabinal,0-200-59650-0
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,323,5332,11/11/2022,Gabriela Flores,Guatemala,Mixco,0-367-07758-2
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,533,4635,5/15/2022,Pilar Vega,Peten,San Benito,1-964290-94-5
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,202,4414,10/13/2022,Ignacio Vazquez,Quiche,Santo Tomas Chichicastenango,1-177-61217-8
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,396,7931,3/26/2022,Ramon Chavez,Zacapa,La Union,0-278-19101-0
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,887,7585,12/23/2022,Manuel Cruz,Retalhuleu,Nuevo San Carlos,1-85431-909-4
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,608,2876,11/5/2022,Ernesto Reyes,Guatemala,Santa Catarina Pinula,1-00-484130-2
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,350,6962,10/19/2022,Emilio Morales,Solola,San Juan La Laguna,1-81959-283-9
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,439,3366,4/25/2022,Alejandro Flores,Jalapa,Monjas,0-498-85489-2
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,264,5907,3/26/2022,Claudia Velasquez,Quiche,Santa Cruz del Quiche,1-02-745034-2
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,321,3379,5/14/2022,Ignacio Ponce,Santa Rosa,Barberena,1-386-75451-X
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,993,763,9/17/2022,Marcelo Morales,Baja Verapaz,San Jeronimo,0-6480363-9-1
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,712,7503,12/20/2022,Aurora Paredes,El Progreso,San Antonio La Paz,1-4950-5144-7
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,334,6611,3/1/2022,Manuel Jimenez,Totonicapan,Momostenango,1-9854-7541-3
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,887,4695,1/6/2022,Natalia Leon,Peten,Santa Elena,0-87957-034-2
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,936,6445,11/22/2022,Esteban Martinez,Totonicapan,Totonicapan,0-17-063690-9
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,951,2599,5/11/2022,Fabiola Soto,Huehuetenango,Colotenango,0-7535-9107-3
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,777,7938,1/10/2022,Jose Perez,Quiche,Santa Cruz del Quiche,0-19-042216-5
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,490,6769,10/23/2022,Enrique Salazar,Solola,Solola,1-75118-785-3
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,150,883,7/1/2022,Claudia Gomez,Alta Verapaz,Coban,1-06-467712-6
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,576,5168,11/10/2022,Javier Rojas,Izabal,Puerto Barrios,1-55260-433-0
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,390,6198,6/16/2022,Diego Aguilar,Quiche,Nebaj,1-85093-886-5
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,234,4646,1/28/2022,Sofia Castillo,Guatemala,San Miguel Petapa,1-875196-09-9
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,730,3016,11/27/2022,Silvia Aguilar,Retalhuleu,Nuevo San Carlos,1-225-52395-8
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,901,4789,4/24/2022,Luz Navarro,Sacatepequez,Pastores,1-66064-434-8
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,366,2400,6/25/2022,Oscar Ortiz,Chiquimula,San Jose La Arada,0-307-62646-6
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,199,3925,7/20/2022,Andres Aguilar,Retalhuleu,Champerico,1-911813-45-5
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,570,3761,9/24/2022,Pedro Hernandez,Santa Rosa,San Juan Tecuaco,0-427-60345-5
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,574,4178,1/12/2022,Carlos Gonzalez,Izabal,El Estor,0-8343-5426-8
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,578,3145,11/11/2022,Ricardo Vargas,Peten,Flores,1-56503-188-1
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,990,4800,10/19/2022,Diego Vega,Alta Verapaz,Tactic,1-875824-41-3
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,597,6071,9/23/2022,Vicente Guerrero,Quetzaltenango,San Carlos Sija,1-4156-1869-0
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,169,2079,11/6/2022,Emilio Perez,Jutiapa,Jutiapa,1-68767-390-X
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,653,6795,8/3/2022,Pilar Paredes,El Progreso,Morazan,0-13-419934-0
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,758,1564,1/29/2022,Ines Leon,Chiquimula,Chiquimula,0-88696-124-6
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,801,4011,3/12/2022,Esperanza Martinez,Guatemala,Santa Catarina Pinula,0-09-262234-8
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,828,1736,3/6/2022,Gustavo Soto,Alta Verapaz,Tucuru,1-64845-807-6
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,807,5105,9/16/2022,Estela Espinoza,Peten,Sayaxche,1-76464-126-4
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,162,5625,7/17/2022,Luz Gonzalez,Quiche,Santa Cruz del Quiche,0-534-62022-1
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,731,5343,12/31/2022,Pedro Vazquez,Peten,San Benito,1-58442-588-1
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,990,2182,4/24/2022,Alonso Perez,Izabal,El Estor,0-503-31725-X
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,820,6115,11/28/2022,Samuel Martinez,Solola,San Lucas Toliman,0-8357-4189-3
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,622,1196,10/4/2022,Juan Paredes,Baja Verapaz,Rabinal,1-56640-053-8
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,747,5065,2/26/2022,Luisa Gomez,Huehuetenango,Huehuetenango,0-7422-6865-9
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,452,4485,6/2/2022,Alfredo Vega,Totonicapan,San Cristobal Totonicapan,0-6487847-5-4
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,746,4512,2/28/2022,Gabriela Diaz,El Progreso,Guastatoya,0-576-19147-7
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,524,7609,3/7/2022,Emilio Martinez,Peten,San Benito,1-57969-712-7
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,490,4873,7/29/2022,Martin Chavez,Solola,Solola,0-579-50855-2
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,323,2070,3/10/2022,Yolanda Reyes,Izabal,Los Amates,0-687-64788-6
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,788,3809,10/16/2022,Fabiola Alvarez,Chimaltenango,Patzun,0-654-54267-8
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,445,4854,2/20/2022,Adriana Chavez,Suchitepequez,Patulul,1-177-70227-4
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,412,5038,12/22/2022,Miguel Perez,Guatemala,San Miguel Petapa,0-307-05484-5
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,856,3481,6/20/2022,Jose Cortes,Alta Verapaz,San Cristabal Verapaz,1-282-50284-0
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,622,2262,11/9/2022,Silvia Cruz,Totonicapan,San Cristobal Totonicapan,0-534-46921-3
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,610,6074,8/8/2022,Cecilia Molina,Escuintla,Palin,0-691-91246-7
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,773,7679,12/1/2022,Jorge Molina,Huehuetenango,La Democracia,0-208-20937-9
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,728,6793,10/16/2022,Mario Campos,Guatemala,Santa Catarina Pinula,1-888245-46-8
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,401,4056,5/17/2022,Josefa Hernandez,Quiche,Nebaj,1-160-10404-2
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,334,5272,4/21/2022,Gabriel Salazar,Quetzaltenango,Cantel,1-151-53500-1
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,848,4147,11/19/2022,Andres Rojas,San Marcos,Concepcion Tutuapa,1-181-37161-9
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,959,6923,11/2/2022,Valeria Flores,Retalhuleu,San Sebastian,1-60874-832-4
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,723,4283,5/12/2022,Claudia Reyes,Retalhuleu,Champerico,1-02-246886-3
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,259,7767,8/9/2022,Diana Ramirez,Quetzaltenango,Olintepeque,1-938878-91-4
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,186,1396,2/14/2022,Ana Perez,Solola,San Lucas Toliman,0-280-26806-8
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,780,2452,2/12/2022,Rafael Vargas,Peten,Poptun,0-7881-9582-4
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,532,6810,7/1/2022,Beatriz Rodriguez,Totonicapan,San Cristobal Totonicapan,0-8398-3277-X
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,322,2706,6/21/2022,Miguel Sanchez,Jalapa,San Pedro Pinula,1-223-72003-9
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,114,1266,8/26/2022,Ignacio Gonzalez,San Marcos,San Marcos,0-7128-0177-4
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,942,2224,8/7/2022,Pilar Castro,Escuintla,Escuintla,0-557-60855-4
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,671,3517,2/16/2022,Jorge Rodriguez,Jalapa,Mataquescuintla,0-294-65287-6
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,214,2207,4/16/2022,Andrea Rivera,Zacapa,Gualan,1-213-29664-1
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,758,3028,3/22/2022,Teresa Cruz,El Progreso,San Agustin Acasaguastlan,1-58544-294-1
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,443,2268,7/2/2022,Arturo Fernandez,Suchitepequez,San Bernardino,0-01-547315-5
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,407,4915,12/1/2022,Lucia Diaz,Baja Verapaz,Cubulco,0-9630223-9-3
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,764,2170,2/9/2022,Mario Espinoza,Baja Verapaz,Rabinal,1-61643-211-X
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,174,6496,5/12/2022,Pilar Acosta,Alta Verapaz,Tucuru,0-11-776724-7
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,164,6796,12/27/2022,Ana Ortiz,Suchitepequez,Mazatenango,1-03-093244-1
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,114,1362,3/21/2022,Martin Hernandez,San Marcos,San Pedro Sacatepequez,0-7705-4810-5
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,344,3307,8/22/2022,Alfredo Ortiz,El Progreso,San Agustin Acasaguastlan,0-676-50374-8
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,970,2270,7/23/2022,Sergio Ortiz,Huehuetenango,Huehuetenango,1-81008-441-5
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,702,5255,8/6/2022,Alejandra Torres,Chiquimula,San Jose La Arada,0-7025-3767-5
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,713,7926,4/9/2022,Alejandro Rojas,Huehuetenango,Huehuetenango,1-4540-4573-6
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,768,4501,8/10/2022,Estela Vazquez,Santa Rosa,Oratorio,1-4787-5199-1
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,329,7620,5/4/2022,Ismael Rodriguez,Izabal,Morales,1-250-62896-2
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,839,7082,10/17/2022,Luz Rodriguez,El Progreso,Morazan,0-659-71361-6
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,171,6425,1/28/2022,Fernando Ramos,Chimaltenango,Tecpan Guatemala,1-74405-049-X
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,316,3311,11/12/2022,Ramon Perez,Escuintla,Escuintla,0-204-44041-6
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,878,3078,10/9/2022,Patricia Guerrero,Zacapa,Teculutan,1-60921-460-9
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,731,2906,9/17/2022,Esperanza Mendoza,Sacatepequez,Pastores,1-247-52312-8
