Producto,Proveedor,Categoria,Unidades Vendidas,Total,Fecha de Venta,Cliente,Departamento,Municipio,Orden
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,107,1011,2/26/2023,Ruth Ramos,Escuintla,Santa Lucia Cotzumalguapa,1-351-93224-1
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,538,6046,5/3/2023,Isabel Rivera,Chimaltenango,Chimaltenango,0-350-45458-2
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,324,5574,2/17/2023,Olga Molina,Guatemala,Mixco,1-4693-1886-5
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,401,1807,6/29/2023,Enrique Rojas,Suchitepequez,San Antonio Suchitepequez,0-7360-8808-3
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,998,3550,4/20/2023,Sandra Paredes,Huehuetenango,La Democracia,1-153-52991-2
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,728,6180,2/26/2023,Samuel Perez,Baja Verapaz,Salama,1-361-52444-8
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,375,3756,1/7/2023,Tomas Campos,El Progreso,San Antonio La Paz,0-318-91330-5
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,797,1946,3/9/2023,Ismael Guerrero,Escuintla,Tiquisate,1-08-574756-5
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,701,6439,8/24/2023,Estela Lopez,Solola,Solola,0-11-996776-6
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,805,6361,12/11/2023,Patricia Gonzalez,Retalhuleu,Champerico,1-244-41552-9
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,304,696,5/18/2023,angela Ibarra,Jalapa,San Pedro Pinula,0-383-84645-5
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,357,7203,11/14/2023,Manuel Ibarra,Jalapa,San Luis Jilotepeque,1-71764-960-2
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,114,3871,1/29/2023,Sebastian Molina,Santa Rosa,Santa Maria Ixhuatan,0-517-07891-0
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,586,6026,5/29/2023,Adrian Rojas,Quiche,Santo Tomas Chichicastenango,1-5019-0890-1
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,986,3080,1/29/2023,Miguel Cabrera,Zacapa,La Union,0-249-02578-7
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,594,511,7/27/2023,Alejandro Espinoza,Chiquimula,Chiquimula,0-7148-3419-X
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,847,4381,6/26/2023,Mirta Morales,Baja Verapaz,Purulha,1-997541-56-4
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,939,1407,11/12/2023,Beatriz Paredes,Santa Rosa,Cuilapa,0-86879-827-4
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,656,3396,3/4/2023,Juana Espinoza,Sacatepequez,Pastores,0-17-531736-4
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,800,990,1/30/2023,Fabiola Chavez,Guatemala,Mixco,0-10-940175-1
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,312,5844,3/13/2023,Simon Ortiz,Izabal,El Estor,0-902317-93-8
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,325,4086,5/24/2023,Ignacio Espinoza,Jalapa,Mataquescuintla,1-236-80897-5
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,793,2730,12/9/2023,Gustavo Ramirez,Chiquimula,Esquipulas,1-9835-5478-2
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,280,4969,11/26/2023,Sebastian Romero,Peten,Santa Elena,1-4324-8170-3
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,899,608,7/19/2023,Andrea Morales,San Marcos,Sibinal,0-561-78970-3
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,741,3753,6/20/2023,Isabel Jimenez,Escuintla,Escuintla,1-77935-521-1
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,726,724,1/1/2023,Rosario Reyes,Santa Rosa,San Juan Tecuaco,1-891291-69-6
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,216,6629,2/12/2023,Laura Navarro,Jutiapa,Asuncion Mita,0-933396-86-4
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,713,1233,12/10/2023,Vicente Ponce,Chimaltenango,Patzun,0-7282-0997-7
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,220,5551,8/1/2023,Laura Castro,Jalapa,Mataquescuintla,1-184-00168-5
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,985,1925,9/12/2023,Paola Guerrero,Totonicapan,San Andres Xecul,1-998481-73-5
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,447,5483,8/29/2023,Sebastian Morales,Quiche,Santa Cruz del Quiche,0-15-631299-9
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,879,5623,8/29/2023,Ignacio Vazquez,Zacapa,Rio Hondo,0-922188-69-6
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,486,535,5/15/2023,Luis Velasquez,Izabal,Los Amates,0-328-87035-8
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,268,7513,12/12/2023,Francisco Rojas,Jutiapa,Santa Catarina Mita,1-5071-2182-2
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,948,5819,1/20/2023,Gustavo Ortiz,Escuintla,La Gomera,1-75498-287-5
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,411,2806,11/25/2023,Ines Mendoza,San Marcos,San Marcos,1-05-098555-9
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,154,7325,1/28/2023,Manuel Torres,Peten,San Benito,1-161-14853-1
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,149,5667,7/2/2023,Enrique Pacheco,Jutiapa,Agua Blanca,0-09-492676-X
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,921,5259,11/19/2023,Alejandra Castro,Peten,San Benito,1-297-46575-X
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,517,7861,10/10/2023,Francisco Perez,Totonicapan,Momostenango,1-906744-59-9
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,724,3789,12/11/2023,Juan Pacheco,Izabal,Puerto Barrios,0-07-637745-8
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,184,6819,1/1/2023,Alonso Ortiz,Quiche,Chichicastenango,0-16-238627-3
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,168,2059,2/22/2023,Cecilia Diaz,Totonicapan,Totonicapan,0-454-09646-1
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,784,871,7/26/2023,Hugo Castro,Quetzaltenango,Olintepeque,0-917038-79-7
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,876,2300,12/3/2023,Simon Ortiz,Santa Rosa,Cuilapa,0-256-14031-6
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,144,3005,10/29/2023,Pablo Alvarez,Peten,Poptun,1-4844-2888-9
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,576,3177,10/13/2023,Cristian Cruz,Peten,Santa Elena,1-211-98825-2
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,229,638,10/4/2023,Samuel Martinez,Zacapa,Teculutan,0-7428-0207-8
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,142,4645,3/7/2023,Enrique Romero,Retalhuleu,San Felipe,0-8356-8502-0
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,592,2430,7/23/2023,Adrian Vega,Suchitepequez,Chicacao,1-75038-923-1
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,103,4995,1/21/2023,Natalia Vega,El Progreso,Morazan,0-241-52335-4
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,801,7097,6/24/2023,Olga Fernandez,Retalhuleu,Champerico,0-248-98297-4
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,693,2486,4/5/2023,Mario Flores,Guatemala,Guatemala City,0-8095-1411-7
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,323,1658,8/14/2023,Gustavo Chavez,Retalhuleu,Champerico,1-169-67264-7
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,604,7350,11/16/2023,Marcos Perez,Quiche,Uspantan,0-519-46198-3
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,524,2561,11/23/2023,Fabiola Rivera,Quiche,Uspantan,0-85018-525-4
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,458,3545,11/9/2023,Teresa Medina,Jutiapa,Santa Catarina Mita,1-4753-8152-2
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,791,1864,11/23/2023,Pedro Flores,Solola,San Lucas Toliman,0-15-614297-X
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,453,4813,2/20/2023,Felipe Guerrero,Retalhuleu,Champerico,1-239-17321-0
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,489,6832,5/25/2023,Rosario Molina,Baja Verapaz,Salama,0-393-56783-4
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,869,5386,1/20/2023,Rosa Aguilar,Baja Verapaz,Purulha,1-951061-34-9
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,836,4065,5/19/2023,Maria Navarro,Baja Verapaz,Purulha,1-80878-677-7
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,411,6378,5/24/2023,Arturo Medina,El Progreso,Guastatoya,1-02-054673-5
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,142,5020,4/5/2023,Julio Chavez,Totonicapan,Momostenango,0-251-78517-3
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,371,6125,1/31/2023,Beatriz Espinoza,Huehuetenango,San Juan Atitan,0-04-533750-0
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,482,5750,7/2/2023,Alonso Reyes,Zacapa,Gualan,0-19-420663-7
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,355,3592,4/13/2023,Alfredo Diaz,Izabal,Los Amates,0-922889-61-9
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,472,5034,3/19/2023,Sergio Espinoza,Guatemala,San Miguel Petapa,0-10-747793-9
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,857,6684,11/14/2023,Sofia Hernandez,Jutiapa,Santa Catarina Mita,0-359-59871-4
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,792,7621,10/5/2023,Mirta Cortes,Jutiapa,Agua Blanca,0-08-189479-1
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,333,1848,1/9/2023,Maria Flores,Jalapa,Jalapa,1-329-37113-5
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,358,6737,4/27/2023,Lorena Flores,Quetzaltenango,Salcaja,1-949948-33-1
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,528,7499,3/20/2023,Fernando Alvarez,El Progreso,Guastatoya,0-379-90063-7
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,637,864,10/5/2023,Alejandra Rivera,Jalapa,Jalapa,1-312-87614-X
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,622,6973,4/30/2023,Samuel Guerrero,Sacatepequez,Pastores,0-12-300042-4
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,220,3268,11/12/2023,Ruth Guzman,Sacatepequez,Antigua Guatemala,0-681-57413-5
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,898,1499,9/30/2023,Carolina Rojas,Totonicapan,San Andres Xecul,1-989582-20-6
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,951,2727,6/16/2023,Luis Ortiz,Zacapa,Gualan,0-8073-9868-3
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,884,2045,2/12/2023,Daniel Romero,Retalhuleu,Retalhuleu,1-185-72485-0
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,762,5612,5/29/2023,Isabel Paredes,Suchitepequez,San Antonio Suchitepequez,0-87290-101-7
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,490,7049,11/5/2023,Adrian Soto,Baja Verapaz,Salama,1-5379-8591-4
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,703,4983,4/13/2023,Raul Vargas,Retalhuleu,Nuevo San Carlos,0-12-680457-5
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,381,1919,6/8/2023,Arturo Vega,Quetzaltenango,Quetzaltenango,1-9831-1810-9
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,974,3540,3/3/2023,Ernesto Vazquez,Baja Verapaz,Salama,1-07-879070-1
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,999,3382,5/2/2023,Salvador Cruz,Baja Verapaz,Purulha,1-211-52677-1
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,960,3287,1/31/2023,Oscar Lopez,Baja Verapaz,Purulha,0-287-75722-6
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,484,2848,3/3/2023,Claudia Torres,Chiquimula,San Jose La Arada,0-89114-571-0
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,375,7082,7/17/2023,Teresa Pacheco,Baja Verapaz,Purulha,1-941161-61-8
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,346,6867,4/15/2023,Oscar Ponce,Totonicapan,San Bartolo,1-248-13817-1
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,882,3423,8/15/2023,Jose Espinoza,Sacatepequez,Pastores,1-9814-0905-X
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,697,6988,11/19/2023,Sandra Jimenez,Santa Rosa,San Juan Tecuaco,1-56241-778-9
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,646,1824,9/24/2023,Lorena Sanchez,Santa Rosa,Oratorio,1-160-04701-4
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,677,6158,12/11/2023,Aurora Diaz,Alta Verapaz,Tucuru,1-996794-79-5
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,532,5064,12/10/2023,Beatriz Perez,Jutiapa,Agua Blanca,1-302-72689-7
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,489,5107,9/26/2023,Andrea Romero,Izabal,Livingston,0-699-71400-1
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,649,1053,7/5/2023,Lucia Garcia,Peten,Poptun,0-657-58950-0
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,394,4208,9/16/2023,Estela Mendoza,San Marcos,Tejutla,0-368-41889-8
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,468,6465,12/15/2023,Manuel Silva,Izabal,Morales,1-05-747373-1
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,849,3434,4/15/2023,Josefa Castillo,El Progreso,Guastatoya,0-349-56623-2
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,442,5934,6/27/2023,Samuel Morales,Quiche,Uspantan,1-167-13234-3
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,814,7426,11/10/2023,Eduardo Chavez,Chimaltenango,San Martin Jilotepeque,0-268-37325-6
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,896,4088,7/25/2023,Elena Acosta,Totonicapan,San Bartolo,0-413-60353-9
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,662,2195,5/20/2023,Adriana Navarro,Quiche,Santa Cruz del Quiche,1-360-55879-9
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,788,4606,12/1/2023,Salvador Guerrero,Quetzaltenango,Salcaja,0-604-52793-4
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,293,4895,6/4/2023,Maria Ponce,Retalhuleu,Retalhuleu,0-7578-9129-2
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,375,1254,4/11/2023,Susana Guzman,Chimaltenango,Chimaltenango,1-83767-704-2
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,835,2401,2/17/2023,Adrian Mendoza,Totonicapan,San Bartolo,1-09-845203-8
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,545,1197,8/9/2023,Hugo Silva,Guatemala,Mixco,1-70741-758-X
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,533,4954,2/22/2023,Laura Ortiz,Chiquimula,Concepcion Las Minas,0-307-21207-6
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,757,4946,1/28/2023,Gustavo Lopez,Chimaltenango,Tecpan Guatemala,1-4561-6381-7
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,598,3110,6/2/2023,Alejandro Navarro,Santa Rosa,Oratorio,0-9528543-2-5
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,214,5801,7/7/2023,Antonio Sanchez,Quetzaltenango,Olintepeque,1-08-335177-X
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,646,2575,1/15/2023,Maria Ibarra,Baja Verapaz,San Jeronimo,1-4720-1160-0
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,252,6325,2/9/2023,Laura Torres,San Marcos,Sibinal,1-917167-96-2
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,337,7108,10/8/2023,Carolina Velasquez,El Progreso,San Antonio La Paz,0-607-22957-8
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,699,4966,11/24/2023,Mario Rojas,Alta Verapaz,Santa Cruz Verapaz,1-391-20648-7
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,354,6610,9/20/2023,Raul Torres,Guatemala,San Miguel Petapa,1-73126-626-X
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,122,1233,8/21/2023,Gustavo Soto,Suchitepequez,San Antonio Suchitepequez,0-8387-7909-3
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,217,5138,11/17/2023,Mariana Lopez,San Marcos,Tejutla,1-285-58816-9
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,177,1588,6/20/2023,Ines Chavez,Peten,Santa Elena,0-491-31310-1
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,358,3767,8/17/2023,Ricardo Vazquez,San Marcos,San Pedro Sacatepequez,1-84229-655-8
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,253,4098,1/3/2023,Francisco Rodriguez,Baja Verapaz,Salama,0-9746960-8-0
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,918,1270,8/21/2023,Mario Campos,San Marcos,Tejutla,1-77279-150-4
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,226,1269,10/16/2023,Juan Fernandez,Suchitepequez,San Bernardino,0-7805-7039-1
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,804,7070,4/22/2023,Julio Castro,Izabal,El Estor,1-219-64126-X
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,358,1581,4/17/2023,Pedro Paredes,Guatemala,Guatemala City,1-71999-606-7
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,192,6174,1/14/2023,Pilar Leon,Escuintla,La Gomera,1-4456-6194-2
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,815,6321,10/9/2023,Andrea Lopez,Chimaltenango,Comalapa,1-55973-717-4
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,816,3642,3/31/2023,Mariana Gomez,Solola,Solola,1-313-57347-7
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,472,5133,3/19/2023,Ana Guerrero,Quiche,Uspantan,0-17-897613-X
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,543,7066,12/6/2023,Sandra Alvarez,Izabal,Los Amates,1-4668-2824-2
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,526,2322,3/18/2023,Juan Rivera,Jutiapa,Jutiapa,1-215-48773-8
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,307,6117,5/31/2023,Diego Cruz,Guatemala,Villa Nueva,0-578-59871-X
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,926,6016,11/6/2023,Carolina Cabrera,Santa Rosa,Cuilapa,0-413-55255-1
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,861,1443,1/26/2023,Alfredo Gomez,Izabal,Livingston,0-15-833305-5
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,840,3377,3/7/2023,Luz Aguilar,El Progreso,Morazan,1-4810-6276-X
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,366,6116,11/30/2023,Gabriela Campos,Guatemala,Villa Nueva,0-233-01804-2
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,255,4085,2/19/2023,Sofia Ibarra,Quetzaltenango,San Carlos Sija,0-421-92009-2
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,581,2015,1/18/2023,Gabriela Silva,Escuintla,La Gomera,1-941280-71-4
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,688,4555,10/15/2023,Sofia Morales,Quetzaltenango,Olintepeque,0-438-98186-3
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,195,6014,10/7/2023,Ines Fernandez,Solola,Panajachel,1-07-638982-1
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,775,4622,12/30/2023,Cristian Navarro,San Marcos,Concepcion Tutuapa,0-538-74709-9
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,491,2571,12/23/2023,Sergio Vargas,Peten,Santa Elena,0-678-30406-8
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,205,3699,5/16/2023,Ramon Velasquez,Totonicapan,Totonicapan,1-4767-4013-5
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,714,886,11/23/2023,Juan Molina,Sacatepequez,Sumpango,0-396-74393-5
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,838,7165,4/7/2023,Vicente Morales,Baja Verapaz,Cubulco,0-680-02976-1
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,451,7241,5/8/2023,Gloria Jimenez,Retalhuleu,San Sebastian,0-7598-2056-2
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,170,1255,6/7/2023,Esteban Pacheco,Guatemala,Villa Nueva,0-464-51397-9
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,946,1271,3/19/2023,Marcos Flores,Jutiapa,Agua Blanca,0-913923-79-6
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,934,7506,4/24/2023,Valeria Navarro,Quetzaltenango,Quetzaltenango,1-185-63996-9
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,514,5047,2/25/2023,Rafael Garcia,Retalhuleu,San Felipe,1-74035-878-3
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,572,4697,9/14/2023,Estela Garcia,Suchitepequez,Patulul,1-00-715543-4
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,759,2583,1/14/2023,Antonio Medina,Quiche,Chichicastenango,0-549-12103-X
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,232,7285,5/13/2023,Luz Campos,Totonicapan,Momostenango,0-386-45765-4
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,995,1778,5/23/2023,Ruth Reyes,Guatemala,Santa Catarina Pinula,1-70730-625-7
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,896,6854,2/15/2023,Alfredo Jimenez,Santa Rosa,San Juan Tecuaco,0-428-23786-X
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,506,6653,7/2/2023,Carlos Vargas,Jalapa,Monjas,1-71781-990-7
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,552,2223,3/19/2023,Teresa Rodriguez,Jutiapa,Asuncion Mita,1-5353-0850-8
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,809,4937,8/23/2023,Fabiola Medina,Jalapa,San Luis Jilotepeque,0-363-60918-0
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,445,3050,11/9/2023,Gloria Perez,Alta Verapaz,Santa Cruz Verapaz,0-546-70373-9
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,550,5068,4/10/2023,Susana Cruz,Escuintla,Palin,1-78805-950-6
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,601,2388,12/13/2023,Luisa Paredes,Santa Rosa,Barberena,1-940952-42-5
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,526,7994,8/13/2023,Miguel Silva,Escuintla,Palin,0-464-66913-8
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,214,2460,12/19/2023,Ernesto Diaz,Huehuetenango,San Juan Atitan,0-9767106-5-X
